author,updated_at,like_count,text,public
@jelita235,2025-03-01T02:49:11Z,0,*Foto tengah yg plg myakinkan. Lainnya? Mmm*,True
@palyauma,2025-03-01T02:48:47Z,0,Degdegan dari semua masalah korupsi yang makin tahun makin gila banget korupsinya,True
@bennywijaya9736,2025-03-01T02:48:27Z,0,"Isinya penjahat masa lalu, masa sekarang dan masa yg akan datang",True
@faishalabdula,2025-03-01T02:46:51Z,0,Dah cocok jadi buzzer koh,True
@MOGA_DPT_KELUBERAN_RAHMAT,2025-03-01T02:46:29Z,0,Dobol2 UUD perampasan aset disahkan apa berani pemerintah?? Nggak akan berani pastinya krn di Koalisi dan oposisi sama bobroknya😂,True
@StevStephen-d6f,2025-03-01T02:46:23Z,0,Yakinlah diatas 5 tahun pasti muncul kasus korupsi😊,True
@alfianrizkysetiangga6969,2025-03-01T02:45:36Z,1,"gini bersihkan dulu ini negara dari yang namanya ""KKN"", yang hukum orang - orang yang merugikan negara atau melakukan tindakan korup dengan tegas (terapkan hukuman mati dan perampasan aset), tekankan pengurusan berdasarkan sistem Meritokrasi, nah dengan aura positif tersebut, Saya jamin rakyat langsung punya dukungan positif sih buat adanya DANANTARA",True
@evanevan8850,2025-03-01T02:45:36Z,0,"Selama UUD pelaku korupsi tidak di rubah menjadi hukuman mati, maka produk ini berpotensi untuk di korupsi berjamaah",True
@sheptian69,2025-03-01T02:45:24Z,0,Amburadul tempat korupsi aja,True
@pejuangkebenaran007,2025-03-01T02:45:11Z,1,"UDA JELAS GAGAL DI MASA DEPAN
MASA IYA TIKUS DISURUH JAGA LUMBUNG PADI 🤣
KLO MAU AUDIT KPK HARUS IZIN DEWAN PENIPU RAKYAT DULU (DPR) 🤣
MENCEGAH LEBIH BAIK DR PADA MENGOBATI, MENDING SEGERA TARIK DUIT KALIAN DR BANK2 BUMN & PINDAHKAN KE BANK SWASTA ATAU BELIKAN EMAS BATANGAN JGA BAGUS, NTAR RUSH MONEY CEM 98 DIPERSULIT TARIK DUIT 🤣",True
@PeternakanTumbuhan22,2025-03-01T02:45:07Z,0,Buat usaha susah banyak PHK Bang? Minta sokusinnya Bang,True
@AshraffAnwar-h1y,2025-03-01T02:45:05Z,0,Korupsi terbaik yang miskin bisa kaya  alhamdulilah 😅,True
@agussura4674,2025-03-01T02:45:01Z,0,"If this success we surely grow, if fail we're doom",True
@nitogren,2025-03-01T02:44:21Z,0,Pro player sudah terkumpul pastinya upgrade skill team nya dan saatnya menyusun skema korupsi. 🎉,True
@scene4u701,2025-03-01T02:44:07Z,0,DANANTARA to IKN..,True
@juneisme30,2025-03-01T02:42:57Z,0,"Menjadi wajar org bernegatif. Dilihat dari kasus kasus yang sudah terjadi, tentu saja ini gaboleh gagal dan terdengar 'korupsi danantara'",True
@KebunDurian-lt5kh,2025-03-01T02:42:42Z,0,"Sepakat.., Saya sebagai warga juga ijin meminta akses secara publik apapun terkait danantara..,",True
@rahadeafirdaus1856,2025-03-01T02:42:41Z,0,"Mudah2n meraka bertobat dan amanah, jajaran nya aja orang2 dengan track record yg pernah hambur2 uang rakyat tp tidak pernah diperiksa, mudah2n cuma itu yg bisa kita harap kan dari orang2 yg mengelola negara ini,",True
@edisonleo41,2025-03-01T02:42:37Z,0,PASTI GAGAL KALAU KKN tidak dibenahi.,True
@memesasihlectures1687,2025-03-01T02:42:26Z,0,Kalau pengelolanya masih prabowo dan jokowi serta kroninga sih gak bakal percaya,True
@30scnd,2025-03-01T02:41:24Z,0,"koh, r u oke?",True
@Cipacipa12-vihan,2025-03-01T02:40:31Z,7,"Bagaimana tdk ragu bg, tukang korupsi ada di anggota danatara seharusnya cari dong org2 baru dan bersih dari korupsi😢
Melihat korupsi mkin subur dan hukuman cm main2 tak kan membuat calon korupsi berpikir utk tdk korupsi.. 
Aturan yg dibuat pak presiden kita juga bnyk omon2 belaka😢",True
@bennedickarup2207,2025-03-01T02:40:06Z,0,"SINGAPORE ADA TEMASIK, MALAYSIA ADA KHAZANAH NASIONAL.1MDB BUKAN ISU.MALAYSIA TANPA 1MDB BISA MAJU PEREKONOMIAN NYA.LIHAT AJA EKONOMI MALAYSIA.INVESTOR ASING BERANI MELABUR DI MALAYSIA SAMA SINGAPORE, THAILAND SAMA VIETNAM",True
@AshraffAnwar-h1y,2025-03-01T02:39:58Z,0,Indonesia kaya banget,True
@Sayabisa-u6i,2025-03-01T02:39:21Z,0,Akhirnya rilis juga,True
@voldakszfury8904,2025-03-01T02:39:20Z,0,"Ini bisa jadi awal dari kehancuran Indonesia, atau mungkin langkah awal yang baik, tapi semoga saja opsi yang kedua, kalau sampe gagal kita sudah g bisa mengharapkan sama pemerintah lagi",True
@storyofjiaa,2025-03-01T02:38:15Z,1,big idea in a wrong system,True
@AshraffAnwar-h1y,2025-03-01T02:38:13Z,1,Global ketar ketir  danatara terbesar didunia 😅,True
@Standforfreedomofmind,2025-03-01T02:37:58Z,0,"We have the money? Jd selama ini kita  ngga have ""the money""?
Danantara salah satunya mau invest  ke foodestate? Wow......dari yg proyek yg pernah berjalan, saya yakin dunia luar bakal ""percaya"". Apa kabar jagung di kalimantan? Btw kayu2 nya dijual kemana dan beberapa kok jd kebun sawit?",True
@JoeLoyd,2025-03-01T02:37:39Z,0,nga mau gw mau indonesia gagal terus bubar 2030 😂,True
@nurhamizan9859,2025-03-01T02:35:59Z,0,Ala tak payah lah mention Malaysia cok . kau punya negara dah korup tahap gila dah . Kes Pertamina kau Tu pon dah billion dollar pergi uruskan sana 😂😂😂 . Indonesia Gelap ✓✓✓ 😂😂😂😂,True
@bennedickarup2207,2025-03-01T02:34:18Z,0,"UDAH LAH,PHK SANA SINI,DARURAT CABAI, EKONOMI INDONESIA SEMAKIN MEROKET PARAH, PENGGANGURAN SANA SINI, KEMISKINAN SANA SINI.SEMUA PENGELOLAAN PEMERINTAH CARUT MARUT.TERUS TERANG SAYA KATAKAN, INVESTOR ASING TIDAK AKAN BERANI BERINVESTASI DI DALAM PASAR INDONESIA.INDONESIA SIAP SIAP BUBAR 2030.PEMERINTAH KUAT BERANGAN ANGAN.HAKIKAT NYA WARGA MASIH MISKIN MALAH KELAPARAN.BERHENTI BERMIMPI.BIKIN MALU NEGARA NEGARA MAJU SEPERTI MALAYSIA SAMA SINGAPORE.",True
@pakdinokilau62din16,2025-03-01T02:33:29Z,0,Pengawasan Danantara perlu Audit Negara serta luar negara dan Badan Antikorupsi serta pakar pelaburan ekonomi spt Temasik Singapura tak payah bandingan Khazanah Negara Malaysia jauh maju.PARTAMINA pengurusan takelola yaga perlu 100% dirombak CEO dan di audit dan pantau anti korupsi.Pak Probowa perlu tegas berani mati perubahan tatakelola negara perubahan hukum JAKSA dan ISA Internal Security Act perlu dokongan DPRI walaupun dituduh diktator Indonesia  negara besar ramai kaya sumber alam perlu aturan pemimpin menteri berani berwibawa bukan cuma omon omon.Program Makan Bergizi Gratis perlu tapi terpilih kerajaan sekolah telus mungkin 20% serta Program Pinjaman Buku Teks dan Pendidikan Tinggi Rendah Nasional lebih kompeten pengantar Melayu Indonesia dan Bahasa Inggeris Teknologi Tinggi dari kanak kanak serta SMR lagi.,True
@muhammadwira3416,2025-03-01T02:33:22Z,0,sip,True
@wahyub.i1366,2025-03-01T02:32:06Z,0,Pantesan ngebet mau jd presiden segala jalan haram dilakuin wewww penerus Wiwinya wowo,True
@YenitaYenita-nc9vl,2025-03-01T02:31:55Z,1,Super Keren.....,True
@gn.kenupuk07ha91,2025-03-01T02:31:35Z,0,aku aliran yakin gagal🙏🙏🙏,True
@designerfromarchitect4432,2025-03-01T02:31:18Z,0,"Aku sebagai warga NKRI cinta negara dukung program sekarang, sambil berdoa kesuksesan kejujuran dan kebaikan2.
sambil ngasih kritik sebagai netizen juga.
klo progam danantara pak prabowo sby jokowi ga berhasil, akan lebih susah lagi masa depan indo.
meski sakit hati liat korupsi begitu bejibun.
Hanya bisa bantu doa, dan demo jika dirasa sangat memprihatinkan.",True
@cakuzzy3217,2025-03-01T02:31:13Z,0,Selama Jokowi dan orang-orangnya ada disitu kehancuran selalu menyertainya.,True
@anrokcoc7785,2025-03-01T02:31:01Z,6,"Mending Perbaiki dulu BUMN sebelum mulai ke Danantara, karena sangat high risk mengingat Indonesia surganya para koruptor",True
@wahyuendra647,2025-03-01T02:31:00Z,0,Bukan skeptisisme bro..tapi awareness dan hope..setuju dengan raymon,True
@wahyub.i1366,2025-03-01T02:30:11Z,0,Pak SBY Jgn gabung mereka😡😡😡😡😡😡😡,True
@bernhidayat8662,2025-03-01T02:29:31Z,2,Teringat pada 1MDB dari Malaysia.,True
@DonnyAndi-j3l,2025-03-01T02:29:12Z,0,"Direksi bumn masih sama, manajer masih sama, staf masih sama, pola manajemen masih sama? Ga ada kemungkinan bisa maju? Beda ada danantara cuman modal saja mungkin jadi jauh lebih gede,",True
@didiriyadi7348,2025-03-01T02:29:09Z,0,Semoga jiwa nasionalisme presiden untuk kemajuan Indonesia didukung oleh pejabat ² yang amanah aamiin...,True
@HokyPoky-nt2zi,2025-03-01T02:28:18Z,0,"Saya pesimis melihat yang sudah2 di bumn..
Contoh aja tuh pertamina udah nipu rakyat dengan oplasan masih aja rugi.",True
@santana6519,2025-03-01T02:28:03Z,0,Uang darimana? Itu uang valuasi alias dummy…siap siap aja,True
@ryohamaru2272,2025-03-01T02:28:01Z,0,"mafia migasnya lagi dibereskan, nunggu pak ahok nyanyi. pertamina akan jadi proyek percontohan (pilot project) namanya pembuktian harta terbalik dan perampasan aset. tunggu aja kementrian yg lain antri dulu. hadiah prabowo 2025 untuk indonesia. kenapa pertamina?. karena untuk perang butuh bahan bakar.",True
@riskucal,2025-03-01T02:27:29Z,0,Speedrun joe low ver indo,True
@sn5301679,2025-03-01T02:27:15Z,0,"ormas: mau invest disini? lewati kami dan para ""oknum pemerintah"" dulu...",True
@Alef919-,2025-03-01T02:26:59Z,0,Suaranya tidak akan di dengar,True
@azmanur19,2025-03-01T02:26:52Z,0,"Lihat yg duduk di kursi2 empuk DANANTARA makin jelas indonesia cemas ke depannya... 
Smua kemajuan yg digaungkan hanya ada di omon2... kenyataan situasi pasar pasar kelas menengah, bawah makin anjlok... 
Sy merasakan sekali krn sy pedagang di salah satu pasar modren, lihat dr sy awal jualan 9th lalu, sekeliling toko sy rame2 smua, cuma sy yg sepi krn baru buka, ga menunggu lama toko sy maju, berjalan 9th sampai sekarang smua toko dan situasi pasar makin sepi... sy ga ngerti katanya ekononi masih bertumbuh..",True
@bangjally32,2025-03-01T02:26:46Z,0,Sulit untuk di percaya,True
@krisnayeah,2025-03-01T02:26:42Z,0,"Aamiin
Saya ga bisa apa2 cuma bisa mengaminkan doa2 yang baik bagi Indonesia",True
@twhyi,2025-03-01T02:26:36Z,0,Ngeri bngt 😢,True
@andrearyanta6445,2025-03-01T02:26:17Z,0,Udah pasti gagal. Cepat atau lambat.....,True
@melyafi1256,2025-03-01T02:26:00Z,0,"Makanan bergizi
Dapat nya goreng tahu 1 tempe 1 telor😅😅😅",True
@ahmedlag4909,2025-03-01T02:24:56Z,0,"""Professional""


Ngelola BBM aja masih oplos campur 🙂🙂🙃",True
@johnnydown18,2025-03-01T02:24:44Z,0,bagi² jabatan sudah lumrah dimari,True
@DedeRisza,2025-03-01T02:24:24Z,0,"makasih bang atas videonya. izin menyampaikan pendapat.
menurut saya itu titik kuncinya adalah di bagian Duplikasi, dan duplikasi ini ternyata tidak bisa tidak selalu terjadi. Kalo kita punya kecerdasan diatas rata-rata, maka kecerdasan itu akan terduplikasi dengan sendirinya ataupun direkayasa. pun sama, kedunguan itu akan terduplikasi juga.
nah sekarang bang Raymond kan memiliki kecerdasan diatas rata-rata nih, berarti tinggal dibuat saja duplikasinya, tinggal direkayasa aja biar kecerdasan Raymond ini bisa terduplikasi kel lebih banyak orang.
tanyakan ke diri abang sendiri, gimana nya dulu saya bisa ada dititik ini, nah lakukan hal yang sama juga ke orang lain cara tersebut, saya yakin kecerdasan akan terduplikasi dengan sempurna.",True
@Pejuang231,2025-03-01T02:24:23Z,0,Terimakasih koh. ❤,True
@sariwido7494,2025-03-01T02:24:03Z,40,"Harusnya klo pengen danantara sukses & didukung penuh taruh orang yg berintegritas & profesional, jangan ada orang yg kaitan dengan politik takutnya dana ini besar belok2 buat kepentingan politik pemilu kedepan",True
@diditsss4124,2025-03-01T02:21:23Z,0,"Sebagai shock terapi bgmn klo digantung sampai mati itu para koruptor pertamax oplosan di monas disiarkan langsung di Tv, selain tentu saja sita semua aset mereka. Mungkin bisa mengangkat public trust.",True
@SatoriBlitar,2025-03-01T02:21:11Z,0,Mantap lanjutkan PK presidenn,True
@IpungPurwanto-ww8fg,2025-03-01T02:21:11Z,1,Kalo pengurusnya koruptor semua. Apa percaya?  Kejar koruptor ke antartika. Tapi mentrinya kebanyakan koruptor.... Cape deh. Penasihatnya milyono raja koruptor no 2 dunia,True
@gustackbali,2025-03-01T02:21:02Z,1,"UBAH DULU ATURAN “KORUPSI = MATI” baru bisa maju

Sekarang yg megang danantara bakal punya power yg lebih besar lagi
Jadi lahan tikus lagi",True
@darkpalui6295,2025-03-01T02:20:56Z,0,ngeri setelah peresmian danantara ihsg langsung melemah,True
@ilalangrembangpetang,2025-03-01T02:20:46Z,0,"Kok sby dan jokowi....
Pastinya tahu sejarah korupsi era pemerintahan sby.
Lanjut jokowi yg 11 ribu triliun di kantong, esemka, ikn dll.

Ah sudahlah. Mau hancur kek mau apa kek.",True
@mikhailyunus6377,2025-03-01T02:20:12Z,0,Danantara gagal prabowo harus mengundurkan diri jadi presiden,True
@hendrisetiawan1775,2025-03-01T02:19:50Z,0,Hitam diatas Putih tidak ini ?,True
@anuardi6186,2025-03-01T02:19:10Z,0,"Konsep mah bagus2 aja tp ingat nanusia indonesia tau sendiri mana ada yg jujur ..
Saya sangat pesimis",True
@rizalekxeller2317,2025-03-01T02:19:08Z,0,"Yg ku ingin kan pak ahok ada, di salah satu antara petinggi2 itu. Supaya ada transparansi yang seharusnya untuk publik, dan kita tau rekam jejaknya membuat sistem dalam melawan koruptor.",True
@NabelaRiska,2025-03-01T02:18:03Z,0,Next yang korupsi Pertamina itu yahhh ❤❤,True
@paradox_game,2025-03-01T02:17:55Z,0,keren kontennya informatif bgt,True
@LightofTruth47,2025-03-01T02:17:38Z,27,"Dgn aturan yg beredar di media, bahwa... KPK tidak bisa mengaudit, kecuali atas persetujuan DPR, 1000% sya yakin akan bermasalah ini. Siap siap aja kehancuran.",True
@gerandong6122,2025-03-01T02:17:33Z,0,"Selagi ada uang,uang,uang, di hati dan pikirannya, manusia semakin dzalim terhadap diri dan tuhannya...apalagi angkanya gede..",True
@botakbiadap39,2025-03-01T02:17:27Z,0,"Kita gak usah jauh jauh lah om , MBG aja gak jelas ngerjainya , masa iya danantara bisa bagus 😂😂😂 gak masuk akal",True
@Mangricki742,2025-03-01T02:17:21Z,0,Yaaah.. gw sih gak tau yak. Liat aja nanti deh.,True
@zahratulwahdati,2025-03-01T02:17:13Z,0,"Kak, bisa gantiin salah satu dewan penasehat aja enggak? Kayanya saya lebih percaya kakak dibandingkan dua mantan presiden itu. Hiks.",True
@DonnyAndi-j3l,2025-03-01T02:16:19Z,0,Kalau sumber daya manusia bumn masih seperti sekarang menurut saya probabilitas danantara gagal itu 90 persen,True
@apinlee88channel,2025-03-01T02:16:05Z,0,"HIDUP JOKOWI !!! Teriakan Presiden kita skrg ini , TAPI Indikasi KORUPSI Uang Haram Terbesar ADA diRejimny🤡🤡🤡🐀🐀🐀🔥🔥🔥 #Pertaminasarang🐀",True
@muchdirmuchdir3401,2025-03-01T02:15:40Z,0,"Eeeit mencegah stunting tidak bisa diawali dari MBG, mestinya dari penghasilan ortu yg bagus supaya bisa kasih bumil makanan bergizi buat bayi diperut bro Chin...10ribu per MBG, 7 rb yg masuk perut target..dapat apa anak2?",True
@devioktarina.92oktarina70,2025-03-01T02:15:35Z,0,Programnya apa namanya pas ramadhan?,True
@baskorocahyo-ie1yk,2025-03-01T02:15:05Z,0,"Tapi menurut aku danantara ini memang gerbang untuk indonesia menjadi maju...indonesia emas, bahkan gak sampai 2045... Karena aset dari seluruh BUMN terkumpul sebegitu besarnya, dan akan diinvestasikan ke sektor strategis....
Bos2 BUMN pejabat2 yg korupsi memang harus dipertegas dengan mengesahkan UUD perampasan aset koruptor+hukuman mati/seumur hidup,karena sangat merugikan keuangan negara, demi kesejahtraan rakyat dan kemajuan bangsa negara.",True
@ummilatifah9291,2025-03-01T02:14:50Z,0,Ditunggu ya koh podcast² ramadhannya,True
@ummilatifah9291,2025-03-01T02:14:22Z,0,Kerenn kooohhhh❤,True
@Tmobil4576,2025-03-01T02:14:17Z,0,"Bapa president  orang asing complain air bersih. 
Makan siang gratis minum air sumur.  Yang bener aje",True
@pedriyansyahofficial,2025-03-01T02:13:29Z,0,"Saya belum bangga klo hanya asumsi semata, saya baru percaya ketika semuanya terealisasi kan dgn baik ke semua sektor ekonomi Indonesia untuk bisa berkembang",True
@khoirudin1941,2025-03-01T02:13:05Z,0,"Aku kok udah pesimis ya, sedih gitu, dimanapun media sosialnya mbahas korupsi korupsi korupsi. Kek ada yang ngganjel gitu",True
@iwanhasanuddin,2025-03-01T02:12:35Z,0,👍,True
@rainalfadillahku,2025-03-01T02:12:27Z,0,"Gw tau bg lu baik dan bagus... Tapi tetep jika soal pemerintahan gw pesimis, karena kita puluhan tahun dan ribuan kasus di tipu mulu. Jadi ntr dlu aja",True
@tapak8330,2025-03-01T02:12:17Z,0,"Ngomong shi mudah,,tapi memprosesnya itu susah,,serta menjaganya tdk mudah..😢😢😢",True
@danycandrawinata1309,2025-03-01T02:12:01Z,0,"High risk - High return

Semoga tim baru si dana tidak masuk klasemen liga mouse",True
@sendybg116,2025-03-01T02:11:41Z,0,"Buat Payung hukumnya jika Danantara bisa di audit secara transparan, Klu ga ada payung hukumnya ya cuma omon2 aja.",True
@willyjebret3904,2025-03-01T02:11:22Z,0,Pasti jebol tidak ada yg tak terjamah korupsi di NKRI,True
@axg6338,2025-03-01T02:11:08Z,1,Kalau punya uang segitu napa hatus utang?,True
@HilmanJayadin,2025-03-01T02:10:54Z,0,Gagal itu tujuannya...makanya tukang ngibul yg jd panitianys😂,True
@yetrizurnita2971,2025-03-01T02:10:47Z,0,"Sy berharap Bang Ray tetap berada diluar lingkaran, dn ttp vokal bersuara dgn keras dr luar. Atu boleh kumpulin yg bnyak org kyak Bang Ray dn gantikan org² korup itu.",True
@NightFox72,2025-03-01T02:10:07Z,2,Malaysia saja gagal apalagi konoha (1MDB),True
@aichouciha1790,2025-03-01T02:10:03Z,0,Omon omon si owo,True
@rikaramadhani1710,2025-03-01T02:09:25Z,0,Semangat menyampaikan suara rakyat koh ray ❤️‍🔥,True
@raravid_id8508,2025-03-01T02:09:15Z,0,"Semoga Allah beri istiqomah kekuatan dan penjagaan sempurna dari Dia yang maha kuasa,semua terjadi atas kehendak-Nya dengan mengedukasi seperti ini membangun kesadaran masyarakat akan pentingnya kita sama2 mengawal proses ini agar kesempatan besar ini tidak di salah gunakan oleh orang2 yang dzholim dn serakah,demi kemajuan bersama dn masyarakat sejahtera, insyaa Allah dgn kesejahteraan maka tingkat kriminalitas,pengangguran dan hukum yang adil dn merata, khusunya menjadi sadar akan betapa mengerikannya korupsi membawa suatu negeri pada kehancuran,kita menjadi semakin warning dn semakin tegas pada pemberantasan korupsi,semakin sadar dn semakin mengenal bahaya korupsi maka akan semakin tegas hukumnya,bukan hanya di penjarakan tpi jga di miskinkan dn di tarik asetnya tnpa ada perlakuan khusus yg justru membuat mereka tidak takut akan melakukan korupsi",True
@SuhardjoSUH,2025-03-01T02:07:52Z,0,"Diperlukan sebuah sistem model ERM, GRC untuk menjaga pengelolaan asset yang begitu besar agar tidak misskelola.. sehingga apa yang dikuatirkan masyarakat banyak bisa terdelusi..
Model tata kelola yang bila terjadi fraud ..hukum wajib diterapkan tegas dan bila dimungkinkan dimiskinkan jika terbukti atau dihukum seumur hidup dan dimiskinkan...
Ini diperlukan...melihat beberapa kasus dgn korupsi/Miss kelolaan tidak ditindak tegas/berkompromi dgn politik...
Di Indonesia Kita masih pesimistis penerapan hukum yang bisa diotak atik sesuai kepentingan politik ..ini parahnya..",True
@baskorocahyo-ie1yk,2025-03-01T02:07:51Z,0,Danantara pasti sukses 👍🇮🇩❤,True
@ozinieh,2025-03-01T02:07:42Z,0,"Jelas gagal, rangking korupsi Masi terlalu tinggi 😂 di downgrade dlu lah indek korupsinya dalam 2 tahun ini 😁",True
@asepnugrahaamdakep,2025-03-01T02:07:34Z,0,Mau tanya kenapa pertamina ga go internasional jualan produk di luar seperti petronas? 😅,True
@iaz.95,2025-03-01T02:07:30Z,0,Danantara adalah modal indonesia untuk jadi bandar internasional sekelas blackrock,True
@hendrowidjaya239,2025-03-01T02:07:26Z,0,Shell aja jadi rame sekarang antrian nnya apa kabar pertamina yang di oplos sama monyet-monyet dablek kuakakakakak 😂 :D,True
@DwiAbdulnuryanto,2025-03-01T02:07:16Z,0,Hahaha… kita tunggu robohny,True
@AaA-jt2nn,2025-03-01T02:06:16Z,0,"Menurut opini pribadi gw gini, percuma kita berharap pemerintah jujur sedangkan hal itu belum kita mulai dari diri kita sndiri. Semoga Indonesia bneran bisa maju dan kita sebagai warga yang cerdas, kita harus mulai berfikir layaknya negara maju dimulai dari hal kecil seperti tidak mengambil hak orang lain dengan tidak menerobos rambu lalu lintas, dan membuang sampah pada  tempatnya, hal itu memang kecil tapi itu mungkin bisa mematahkan kebiasaan korupsi warga indonesia, Karna pejabat dipilih oleh rakyat",True
@itabadawi4726,2025-03-01T02:05:04Z,0,Naahh ini yg ditunggu🔥,True
@LestariPanca,2025-03-01T02:03:18Z,0,"Bang stunting itu harus dari memenuhi nutrisi dari 100 hari pertama manusia diciptakan, yaitu pada masa kehamilan sang ibu,, mungkin teman² yg konsen di kesehatan lebih bisa ngejelasin 🙏🏻",True
@wesilate133,2025-03-01T02:03:13Z,0,SIFAT KORUPTIF MASIH SUSAH HILANG DARI JIWA PEJABAT INDONESIA. BAHKAN PARA PENGAWASNYAPUN SANGAT DIRAGUKAN INTEGRITASNYA. JADI JANGAN TERLALU BERHARAP KALAU TIDAK MAU KECEWA NANTINYA.,True
@walimurid12,2025-03-01T02:00:53Z,0,Bang coba Collab sama prof Rizky Yanuari membahas tentang danantara beliau itu pakai ekonomi..,True
@Pasek_Mahardika,2025-03-01T02:00:50Z,0,Terima kasih banyak kak. Saya selaku rakyat biasa akan selalu mendukung untuk Indonesia yang lebih baik ❤,True
@Nini-q1q2u,2025-03-01T02:00:10Z,0,"wkwkwkwk😂 rakyat kita gituloh, dibilangin sumber masalah itu di rakyat awalnya krn dari kecil ngak diajarin taat aturan, budi pekerti ya jadi moral nya gimana gitu, dan terus berulang, korupsi tangkep korupsi lagi gitu aja terus, dari rakyat kita diajarin keluarga nyogok biar cpt urusan bikin apapun, trus kalau ada truk makanan jatuh dijarah, utang ogah bayar😂, jadi circle di rakyat udah ngak ada panutan yg dicontoh, liat mahasiswa demo bukan uu perampasan aset mandek 12th an lebih, jangan jangan bener kata luhut, kalian ini teriak2 nanti juga jadi pejabat korup juga wkkwkw kacau kacau, inti masalah pembinaan usia dini kita yg salah😂, wong buang sampah pada tempatnya susah (pendidikan budi pekerti dan moral sejak dini penting buat rakyat kita spt jepang noh)",True
@hiwizen9028,2025-03-01T01:59:58Z,0,"Horor juga kalau presiden gacha dengan masa depan Indonesia mengingat mental pejabat yang haus harta, suka bermewah-mewahan, dan sayang keluarga. Kalau dana ini dipakai untuk pejabat memperkaya diri dan keluarganya, cita-cita Indonesia Emas 2045 akan berbalik 180 derajat.

Tolong agar Danantara ini bisa di audit dan pejabatnya tidak kebal hukum",True
@maslimwidjaja1963,2025-03-01T01:59:45Z,0,"Dewan penasihat wowo dan wiwi ? Gak perlu lah liat lah 10 thn ekonomi ditangan mulyono hancur dan hutang menggunung .sekarang masih saja mau menjadi dewan penasihat .situ bergurau? Wowo? Dia mana paham .... kalau dewan penasihst pertahanan memang cocok. Tapi danantara . Hadeh jauh bgt dari bidangmu . Jangan sampai danantara adalah kepanjangan jkw utk mengancam apra inveator,pemegang saham ,pengusaha utk memilih presiden 2029 sesuai seperti bagaimana menekan para pengusaha dan kepala daerah utk memilih yg dia inginkan hati2 ..... ini adalah bentuk ancaman tahu. 2029

Kok saya merasa ini lebih ke politis menekan dan aksi cawe2 jkw lebih meluas lagi utk 2029 .",True
@yanayudistira185,2025-03-01T01:59:40Z,0,Kira2 bakalan ada korupsi  gk yh di danantara.😅,True
@straightlines2111,2025-03-01T01:57:41Z,0,Dana ada cmn di sumputin sama DIRUT,True
@adityalada,2025-03-01T01:57:34Z,0,"Untuk masalah agriculture sama green energy dan carbon trading/carbon credit bisa sama-sama jalan, agriculture harus digabung dengan regeneratif agrovoltaic, pertanian yang ditanam mengunakan tanaman pendampingan (diversity bukan monoculture) dan rotasi penanaman/hewan + solar panel. Disisi lain untuk pupuk kompos bisa gunain sisa kotoran hewan sapi/ayam dicampur dengan sisa makanan (karna indo foodwastednya banyak, tinggal bagaiman bekerja sama dgn rakyat agar sampah makanannya dipilah), dan daun kering (bisa jadi lahan kerja, nyapu2 daun kering dijalan). Pupuk lainnya bisa gunain biochar (carbon capture juga) dari bamboo (Thailand method), bamboo adalah tanaman dengan pertumbuhan tercepat, dan jangan lupa juga tanaman pendampingannya. Hasil dari agriculture tadi bisa diputer ke bisnis UMKM misalnya pohon kelapa tanaman pendampingannya pisang bisnis yg dihasilnya ""minyak kelapa, variant minuman kepala muda, santan, variant minuman pisang, variant makanan pisang, dl"", kulit pisang bisa dijadikan pupuk juga sedangkan batok kelapa bisa jadi graphene (untuk manufaktur semen graphene, battery, dll). Aku sempat baca paper penelitian dari universitas teknologi Makasar tentang graphene dari batok kelapa.

https://youtu.be/-7SNlRUopSQ?si=xF-i7hHMP1LWqf_R (regeneratif farm and carbon capture)
https://youtu.be/lgZBlD-TCFE?si=nv4htDTGL6M107CT (agrovoltaic and plants)
https://youtu.be/vZIC_3M1Goo?si=9REyeAJShgefjjtP (agrovoltaic and animal)
https://eprints.unm.ac.id/18818/2/Artikel%20Jurnal%20Internasional%20Bereputasi%20-%20Graphene%20oxide%20based%20coconut%20shell%20waste%20synthesis%20by%20modified%20Hummers.pdf (graphene from coconut shell)

https://greg.app/coconut-companion-plants/",True
@RudyLie-tp2jb,2025-03-01T01:57:28Z,0,Aamiin....,True
@abeeconan7703,2025-03-01T01:56:50Z,0,Lapangan pekerjaan klo syarat penerimaaannya masih ribet... Terutama batas umur... Susah juga,True
@ignatiusdhimas9991,2025-03-01T01:56:46Z,0,"Sebelum nawarin produk baru, perbaiki dulu lah penegakan hukum yg selama ini minim efek jera",True
@Hercules-7777,2025-03-01T01:56:25Z,0,"Prabowo presiden dan panglima tertinggi 
Saya percaya 😊 prabowo",True
@WiraP.,2025-03-01T01:55:49Z,0,"gak percaya sama pemerintah koh, maaf banget udah kecewa banget",True
@maslimwidjaja1963,2025-03-01T01:55:47Z,2,"Hati2 raymon chin . Jika km terlalu kritis nantinya ada 2 pilihan : pertama, km di imingi jabatan , income besar sampe membuat km terlena dan tak kritis tenggelam dalam tumpukan uang . Karena bnyk manusia awalnya kritis tapi begitu dapat jabatan langsung diam dan terkesan menjilat lihat saja BS. 

2. Jika km menolak no 1. Maka  hidupmu di buat susah . Apa yg kau lakukan yg ada berhubungan birokrasi akan dipersulit.",True
@straightlines2111,2025-03-01T01:55:45Z,1,"Tombak terakhir, dari pondasi"" ekonomi di Indonesia yang sekarang Banyak terkuak kasus korupsi😂😂😂",True
